c_id,number_of_doors,tyre_type,number_of_cylinders,drive_type,turbo_charger,super_charger,length(mm),width(mm),height(mm),color,Mileage(Kmpl),Seats,oem,model,modelYear,variantName,price,kilometers_driven,ownerNo,Driver Airbag,Passenger Airbag,Power Steering,Power Windows Front,Air Conditioner,Heater,Adjustable Head Lights,Manually Adjustable Exterior Rear View Mirror,Centeral Locking,model_freq,variantName_freq,color_freq,drive_type_freq,tyre_type_freq,Insurance Type_Comprehensive,Insurance Type_Third Party,Fuel Type_Cng,Fuel Type_Diesel,Fuel Type_Electric,Fuel Type_Lpg,Fuel Type_Petrol,Body Type_Convertibles,Body Type_Coupe,Body Type_Hatchback,Body Type_Hybrids,Body Type_MUV,Body Type_Minivans,Body Type_Pickup Trucks,Body Type_SUV,Body Type_Sedan,Body Type_Wagon,transmission_Automatic,transmission_Manual,city_bangalore,city_chennai,city_delhi,city_hyderabad,city_jaipur,city_kolkata
70,5,Tubeless Radial,4,4WD,0,0,3845,1735,1530,Silver,22,5,Maruti,Maruti Swift,2015,VXI,330000,84771,2,1,1,1,1,1,1,1,0,0,0.041821006093918034,0.04026765443900108,0.15306488230374,0.2200979806428486,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
71,5,Tubeless Radial,4,FWD,0,0,3610,1680,1500,Gray,16,5,Honda,Honda Brio,2015,VX AT,595000,7000,2,1,1,1,1,1,1,1,0,1,0.00740829250806548,0.0004779543553590632,0.06141713466363962,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
72,4,Tubeless Radial,4,FWD,0,0,4440,1695,1495,Gray,17,5,Honda,Honda City,2017,i-VTEC V,500000,50000,1,1,1,1,1,1,1,1,0,1,0.04421077787071335,0.0021507945991157845,0.06141713466363962,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
73,4,Tubeless Radial,4,FWD,1,0,4915,2086,1455,White,18,5,Audi,Audi A6,2013,2.0 TDI Premium Plus,1075000,52000,1,1,1,1,1,1,1,1,0,0,0.00370414625403274,0.001194885888397658,0.1977536145298124,0.6674632572589317,0.7710598637830087,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
74,5,Tubeless Radial,3,4WD,0,0,3993,1811,1606,Green,17,5,Tata,Tata Nexon,2021,XM S BSVI,835000,15407,1,1,1,1,1,1,1,0,0,0,0.01051499581789939,0.0004779543553590632,0.0001194885888397658,0.2200979806428486,0.7710598637830087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
75,4,Tubeless Radial,4,FWD,0,0,3585,1595,1550,Silver,20,5,Hyundai,Hyundai i10,2009,Magna 1.2,175000,50000,2,0,0,1,1,1,1,0,1,1,0.021866411757677142,0.0021507945991157845,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
76,4,Tubeless Radial,4,4WD,0,0,4325,1662,1593,Blue,13,5,Hindustan Motors,Ambassador,1985,Classic Nova Petrol,495000,80000,1,0,0,0,0,0,0,0,0,0,0.0003584657665192974,0.0001194885888397658,0.07229059624805831,0.2200979806428486,0.7710598637830087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
77,4,Tubeless Radial,4,FWD,0,0,4440,1695,1495,Silver,17,5,Honda,Honda City,2017,i-VTEC V,550000,58000,1,1,1,1,1,1,1,1,0,1,0.04421077787071335,0.0021507945991157845,0.15306488230374,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
78,4,Tubeless Radial,4,4WD,0,0,4440,1729,1475,Blue,18,5,Hyundai,Hyundai Verna,2021,SX,1025000,14000,1,1,1,1,1,1,1,1,0,1,0.021746923168837376,0.0010753972995578922,0.07229059624805831,0.2200979806428486,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
79,4,Tubeless Radial,4,FWD,0,0,4530,1775,1470,Silver,16,5,Hyundai,Hyundai Elantra,2014,SX,350000,80000,3,1,1,1,1,1,1,1,0,1,0.0032261918986736765,0.0010753972995578922,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
80,4,Tubeless Radial,4,FWD,0,0,4570,1800,1465,Silver,15,5,Hyundai,Hyundai Elantra,2017,2.0 SX Option,775000,45000,1,1,1,1,1,1,1,1,0,1,0.0032261918986736765,0.0001194885888397658,0.15306488230374,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
81,4,Tubeless Radial,4,4WD,0,0,3995,1735,1515,Silver,22,5,Maruti,Maruti Swift Dzire,2014,VXI,306000,119236,1,1,1,1,1,1,1,1,0,0,0.03023061297646075,0.04026765443900108,0.15306488230374,0.2200979806428486,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
82,5,Tubeless Radial,4,FWD,0,0,3995,1745,1510,Red,21,5,Maruti,Maruti Baleno,2016,1.2 Delta,432000,98074,1,1,1,1,1,1,1,1,0,1,0.03524913370773091,0.007288803919225714,0.09535189389413311,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
83,4,Tubeless Radial,4,RWD,0,0,4591,1770,1447,White,15,5,Mercedes-Benz,Mercedes-Benz C-Class,2013,C 220 CDI Elegance AT,1080000,40330,1,1,1,1,1,1,1,1,0,0,0.006930338152706416,0.0001194885888397658,0.1977536145298124,0.05102162743458,0.7710598637830087,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
84,4,Tubeless Radial,4,4WD,0,0,3995,1735,1515,Silver,22,5,Maruti,Maruti Swift Dzire,2014,VXI,314000,84989,2,1,1,1,1,1,1,1,0,0,0.03023061297646075,0.04026765443900108,0.15306488230374,0.2200979806428486,0.7710598637830087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
85,5,Tubeless,3,FWD,0,0,3599,1495,1700,Silver,21,5,Maruti,Maruti Wagon R,2014,VXI BS IV,269000,72017,2,0,0,1,1,1,1,1,0,1,0.02987214720994145,0.00824471262994384,0.15306488230374,0.6674632572589317,0.1932130481539013,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
86,5,Tubeless Radial,4,FWD,1,0,4265,1695,1685,Gray,21,7,Maruti,Maruti Ertiga,2015,LDI,521000,65002,1,0,0,1,0,1,1,1,1,0,0.009798064284860795,0.0014338630660771896,0.06141713466363962,0.6674632572589317,0.7710598637830087,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
87,4,Tubeless Radial,4,4WD,0,0,3995,1735,1515,Silver,22,5,Maruti,Maruti Swift Dzire,2015,VXI,342000,85862,1,1,1,1,1,1,1,1,0,0,0.03023061297646075,0.04026765443900108,0.25905126060461225,0.2200979806428486,0.7710598637830087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
88,5,Tubeless Radial,3,FWD,0,0,3495,1475,1460,Silver,20,5,Maruti,Maruti Alto,2011,LXi,150000,70000,2,0,0,1,0,1,1,0,1,0,0.006452383797347353,0.0038236348428725055,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
89,5,Tubeless Radial,3,FWD,0,0,3700,1735,1655,White,18,6,Mahindra,Mahindra KUV 100 NXT,2017,G80 K4 Plus,407000,48005,1,1,1,1,1,1,1,1,1,1,0.0017923288325964871,0.0001194885888397658,0.1977536145298124,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
90,5,Tubeless Radial,4,FWD,0,0,3610,1645,1560,Silver,20,5,Hyundai,Hyundai Santro,2019,Sportz BSIV,460000,8625,1,1,0,1,1,1,1,1,0,1,0.006093918030828056,0.0010753972995578922,0.15306488230374,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
91,5,Tubeless Radial,3,4WD,0,0,3990,1755,1523,Silver,19,5,Tata,Tata Altroz,2020,XZ BSVI,725000,10000,1,1,1,1,1,1,1,1,0,1,0.004062612020552038,0.0017923288325964871,0.25905126060461225,0.2200979806428486,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
92,4,Tubeless Radial,4,FWD,1,0,4569,1769,1485,Maroon,20,5,Skoda,Skoda Laura,2012,Elegance 2.0 TDI CR MT,340000,67000,1,1,1,1,1,1,1,1,0,0,0.0010753972995578922,0.0002389771776795316,0.008483689807623372,0.6674632572589317,0.7710598637830087,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
93,5,Tubeless Radial,3,4WD,0,0,3990,1755,1523,Silver,19,5,Tata,Tata Altroz,2020,XZ BSVI,735000,10000,1,1,1,1,1,1,1,1,0,1,0.004062612020552038,0.0017923288325964871,0.25905126060461225,0.2200979806428486,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
94,5,Tubeless,4,FWD,1,0,4270,1780,1630,Silver,20,5,Hyundai,Hyundai Creta,2018,1.6 CRDi SX Option,1200000,50000,1,1,1,1,1,1,1,1,0,1,0.023180786234914565,0.0013143744772374237,0.25905126060461225,0.6674632572589317,0.1932130481539013,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
95,5,Tubeless Radial,3,FWD,0,0,3600,1475,1595,Red,19,5,Maruti,Maruti Zen Estilo,2011,LXI,145000,60000,3,0,0,1,1,1,0,1,1,1,0.0017923288325964871,0.017325845381766042,0.09535189389413311,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
96,5,Tubeless Radial,3,FWD,0,0,3715,1635,1565,Silver,23,5,Maruti,Maruti Celerio,2017,ZXI,350000,60000,3,1,0,1,1,1,1,1,0,1,0.0181622655036444,0.0071693153303859485,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
97,5,Tubeless Radial,4,AWD,1,0,4629,2089,1655,Brown,14,5,Audi,Audi Q5,2014,2.0 TDI Premium Plus,1950000,34000,1,1,1,1,1,1,1,1,0,0,0.0026287489544748474,0.001194885888397658,0.03106703309833911,0.034890667941211616,0.7710598637830087,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
98,5,Tubeless Radial,3,FWD,0,0,3500,1600,1490,Silver,19,5,Maruti,Maruti A-Star,2012,Vxi,300000,60000,1,0,0,1,1,1,1,1,1,0,0.0015533516549169554,0.001194885888397658,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
99,5,Tubeless Radial,4,RWD,1,0,4585,1760,1760,Brown,13,7,Toyota,Toyota Innova,2014,2.5 G (Diesel) 7 Seater BS IV,695000,152000,1,1,1,1,1,1,1,1,0,1,0.006691360975026885,0.000597442944198829,0.03106703309833911,0.05102162743458,0.7710598637830087,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
100,5,Tubeless Radial,4,4WD,1,1,4879,2220,1803,White,13,5,Land Rover,Land Rover Range Rover Sport,2014,3.0 D HSE Dynamic Black,5600000,45000,1,1,1,1,1,1,1,1,0,0,0.0008364201218783606,0.0001194885888397658,0.1977536145298124,0.2200979806428486,0.7710598637830087,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
101,4,Tubeless Radial,4,FWD,0,0,4540,1760,1480,Blue,15,5,Toyota,Toyota Corolla Altis,2013,1.8 J,399000,56766,3,0,0,1,1,1,1,1,0,0,0.004660054964750866,0.0003584657665192974,0.07229059624805831,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
102,5,Tubeless Radial,4,4WD,1,0,4661,1894,1786,Blue,14,6,Tata,Tata New Safari,2022,XZA Plus 6 Str AT BSVI,2109000,7114,1,1,1,1,1,1,1,1,0,1,0.0027482375433146135,0.0007169315330385948,0.07229059624805831,0.2200979806428486,0.7710598637830087,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
103,5,Tubeless Radial,4,4WD,1,0,4661,1894,1786,Blue,14,6,Tata,Tata New Safari,2021,XZA Plus 6 Str AT BSVI,2000000,25508,1,1,1,1,1,1,1,1,0,1,0.0027482375433146135,0.0007169315330385948,0.0001194885888397658,0.2200979806428486,0.7710598637830087,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
104,4,Tubeless Radial,3,FWD,0,0,3595,1475,1700,Silver,19,5,Maruti,Maruti Wagon R,2012,LXI BS IV,217000,39369,1,0,0,1,1,1,1,1,1,1,0.02987214720994145,0.002509260365635082,0.15306488230374,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
105,5,Tubeless,4,FWD,1,0,4585,1890,1785,Silver,0,7,Mahindra,Mahindra XUV500,2018,W5,886000,96707,1,1,1,1,1,1,1,1,0,1,0.015414027960329788,0.0004779543553590632,0.25905126060461225,0.6674632572589317,0.1932130481539013,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
106,5,Tubeless Radial,4,FWD,0,0,3995,1760,1555,Silver,17,5,Hyundai,Hyundai i20 Active,2016,1.2 SX,550000,50000,1,1,1,1,1,1,1,1,0,1,0.002867726132154379,0.0008364201218783606,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
107,5,Tubeless Radial,3,4WD,0,0,3731,1579,1474,Red,22,5,Renault,Renault KWID,2019,RXL,327000,30345,1,1,1,1,0,1,1,1,1,1,0.01792328832596487,0.0017923288325964871,0.09535189389413311,0.2200979806428486,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
108,5,Tubeless Radial,4,FWD,1,0,4705,1840,1850,White,13,7,Toyota,Toyota Fortuner,2016,4x2 AT,1775000,128232,1,1,1,1,1,1,1,1,0,1,0.0071693153303859485,0.0014338630660771896,0.1977536145298124,0.6674632572589317,0.7710598637830087,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
109,5,Tubeless Radial,4,FWD,0,0,3999,1734,1601,Brown,18,5,Honda,Honda WR-V,2017,i-VTEC S,487000,54018,1,1,1,1,1,1,1,1,0,1,0.009798064284860795,0.0014338630660771896,0.03106703309833911,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
110,4,Tubeless,4,FWD,1,0,4375,1700,1475,Silver,24,5,Hyundai,Hyundai Verna,2016,1.6 CRDi SX,612000,32007,1,1,1,1,1,1,1,1,0,1,0.021746923168837376,0.0019118174214362528,0.15306488230374,0.6674632572589317,0.1932130481539013,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
111,5,Tubeless,4,FWD,0,0,3585,1595,1550,Silver,20,5,Hyundai,Hyundai i10,2015,Sportz 1.1L,310000,100000,1,0,0,1,1,1,1,1,0,1,0.021866411757677142,0.0010753972995578922,0.25905126060461225,0.6674632572589317,0.1932130481539013,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
112,5,Tubeless Radial,3,FWD,0,0,3565,1525,1590,Gray,18,5,Hyundai,Hyundai Santro Xing,2014,GL Plus,245000,30000,2,0,0,1,1,1,1,1,0,1,0.0071693153303859485,0.0004779543553590632,0.013980164894252599,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
113,4,Tubeless Radial,5,AWD,1,0,4637,2097,1539,Silver,20,5,Volvo,Volvo S60 Cross Country,2018,D4 AWD BSIV,1980000,66452,1,1,1,1,1,1,1,1,0,0,0.0002389771776795316,0.0002389771776795316,0.15306488230374,0.034890667941211616,0.7710598637830087,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
114,5,Tubeless Radial,5,AWD,1,0,4644,2120,1713,White,11,5,Volvo,Volvo XC60,2021,D5 Inscription,4500000,38706,1,1,1,1,1,1,1,1,0,0,0.0013143744772374237,0.0003584657665192974,0.1977536145298124,0.034890667941211616,0.7710598637830087,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
115,4,Tubeless Radial,4,FWD,0,0,4440,1695,1495,Silver,17,5,Honda,Honda City,2018,i-VTEC S,650000,80000,1,1,1,1,1,1,1,1,0,1,0.04421077787071335,0.0014338630660771896,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
116,4,Tubeless,4,FWD,0,0,4375,1700,1475,Gray,17,5,Hyundai,Hyundai Verna,2015,1.6 VTVT S,750000,60000,1,1,1,1,1,1,1,1,0,1,0.021746923168837376,0.0019118174214362528,0.013980164894252599,0.6674632572589317,0.1932130481539013,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
117,5,Tubeless Radial,4,FWD,0,0,3995,1760,1555,Silver,17,5,Hyundai,Hyundai i20 Active,2016,Base Petrol,500000,120000,1,1,1,1,1,1,1,1,1,1,0.002867726132154379,0.0001194885888397658,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
118,5,Tubeless Radial,4,2WD,0,0,4435,1680,1765,Silver,12,10,Chevrolet,Chevrolet Tavera,2012,LS B3 - 10 seats BSIII,720000,150000,2,0,0,1,0,1,1,0,1,0,0.000597442944198829,0.0002389771776795316,0.25905126060461225,0.02652646672242801,0.7710598637830087,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
119,4,Tubeless Radial,4,FWD,1,0,4440,1695,1495,Brown,26,5,Honda,Honda City,2017,i DTec VX,790000,19000,1,1,1,1,1,1,1,1,0,1,0.04421077787071335,0.0004779543553590632,0.03106703309833911,0.6674632572589317,0.7710598637830087,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
120,5,Tubeless Radial,4,4WD,1,0,4580,1770,1755,Gray,13,7,Toyota,Toyota Innova,2012,2.5 VX 7 STR BSIV,645000,260000,1,1,1,1,1,1,1,1,0,1,0.006691360975026885,0.0001194885888397658,0.06141713466363962,0.2200979806428486,0.7710598637830087,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
121,4,Tubeless Radial,4,FWD,0,0,4440,1695,1495,Brown,17,5,Honda,Honda City,2014,i VTEC VX,403000,71552,1,1,1,1,1,1,1,1,0,1,0.04421077787071335,0.0017923288325964871,0.03106703309833911,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
122,5,Tubeless,4,FWD,0,0,3765,1660,1520,Silver,19,5,Hyundai,Hyundai Grand i10,2015,Sportz,301000,65039,2,0,0,1,1,1,1,1,0,1,0.03106703309833911,0.011590393117457283,0.15306488230374,0.6674632572589317,0.1932130481539013,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
123,5,Tubeless Radial,3,FWD,0,0,3565,1525,1590,Gray,18,5,Hyundai,Hyundai Santro Xing,2007,GLS,0,60000,2,0,0,1,1,1,1,1,1,1,0.0071693153303859485,0.003106703309833911,0.013980164894252599,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
124,5,Tubeless Radial,3,FWD,0,0,3679,1579,1478,Red,23,5,Renault,Renault KWID,2019,1.0 RXT Optional,359000,73578,1,1,0,1,1,1,1,1,0,1,0.01792328832596487,0.0016728402437567213,0.09535189389413311,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
125,5,Tubeless Radial,4,FWD,0,0,3610,1645,1560,Silver,20,5,Hyundai,Hyundai Santro,2021,Sportz AMT,511000,27160,1,1,1,1,1,1,1,1,0,1,0.006093918030828056,0.0004779543553590632,0.25905126060461225,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
126,5,Tubeless,4,FWD,0,0,3985,1734,1505,Black,19,5,Hyundai,Hyundai i20,2017,1.2 Era,425000,36000,1,1,1,1,1,1,1,1,1,1,0.03955072290596248,0.0002389771776795316,0.051141116023419766,0.6674632572589317,0.1932130481539013,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
127,5,Tubeless,4,FWD,0,0,3765,1660,1520,Silver,19,5,Hyundai,Hyundai Grand i10,2014,Sportz,277000,84367,1,0,0,1,1,1,1,1,0,1,0.03106703309833911,0.011590393117457283,0.15306488230374,0.6674632572589317,0.1932130481539013,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
128,5,Tubeless Radial,4,FWD,0,0,4395,1735,1690,Gray,19,7,Maruti,Maruti Ertiga,2019,VXI,750000,32599,1,1,1,1,1,1,1,1,0,0,0.009798064284860795,0.04026765443900108,0.06141713466363962,0.6674632572589317,0.7710598637830087,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
129,5,Tubeless,4,FWD,0,0,4315,1822,1695,Red,13,5,Renault,Renault Duster,2017,Petrol RxL,551000,47530,1,1,0,1,1,1,1,1,0,0,0.008364201218783606,0.000597442944198829,0.09535189389413311,0.6674632572589317,0.1932130481539013,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
130,5,Tubeless Radial,4,FWD,0,0,3610,1680,1500,Silver,19,5,Honda,Honda Brio,2014,S MT,254000,35457,1,0,0,1,1,1,1,1,0,1,0.00740829250806548,0.004779543553590632,0.15306488230374,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
131,5,Tubeless Radial,4,FWD,0,0,4315,1800,1645,Orange,0,5,Kia,Kia Seltos,2020,HTX IVT,1275000,28134,1,1,1,1,1,1,1,1,0,0,0.01135141593977775,0.000597442944198829,0.012187836061656111,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
132,5,Tubeless Radial,3,4WD,1,0,3995,1821,1627,White,16,5,Mahindra,Mahindra XUV300,2022,W8 Option AMT BSVI,1320000,5000,0,1,1,1,1,1,1,1,0,1,0.004421077787071335,0.0003584657665192974,0.1977536145298124,0.2200979806428486,0.7710598637830087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
133,4,Tubeless Radial,4,FWD,0,0,3585,1595,1550,Red,17,5,Hyundai,Hyundai i10,2011,Sportz AT,270000,28000,1,0,0,1,1,1,1,0,1,1,0.021866411757677142,0.0010753972995578922,0.09535189389413311,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
134,5,Radial,4,4WD,1,0,4405,1818,1640,Gray,0,5,Jeep,Jeep Compass Trailhawk,2023,2.0 4X4,2000000,20000,1,1,1,1,1,1,1,1,0,1,0.0001194885888397658,0.0001194885888397658,0.013980164894252599,0.2200979806428486,0.025929023778229178,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
135,4,Tubeless Radial,4,AWD,1,0,4797,2145,1665,Black,16,5,Land Rover,Land Rover Range Rover Velar,2020,P250,7900000,33582,2,1,1,1,1,1,1,1,0,0,0.0002389771776795316,0.0001194885888397658,0.051141116023419766,0.034890667941211616,0.7710598637830087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
136,4,Tubeless Radial,4,FWD,0,0,3585,1595,1550,Off White,20,5,Hyundai,Hyundai i10,2014,Sportz,255000,46005,1,0,0,1,1,1,1,0,1,1,0.021866411757677142,0.011590393117457283,0.0001194885888397658,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
137,5,Tubeless Radial,4,4WD,1,0,4985,1926,1867,Black,12,6,MG,MG Gloster,2021,Savvy 6-Str,3450000,2565,1,1,1,1,1,1,1,1,0,0,0.001194885888397658,0.0002389771776795316,0.051141116023419766,0.2200979806428486,0.7710598637830087,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
138,5,Tubeless,4,4WD,0,0,3840,1735,1530,Red,22,5,Maruti,Maruti Swift,2018,AMT ZXI Plus BSIV,535000,28000,1,1,1,1,1,1,1,1,0,0,0.041821006093918034,0.0001194885888397658,0.09535189389413311,0.2200979806428486,0.1932130481539013,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
139,5,Tubeless Radial,4,FWD,0,0,3955,1694,1544,White,18,5,Honda,Honda Jazz,2015,V CVT,440000,32000,1,1,1,1,1,1,1,1,0,0,0.01338272195005377,0.0014338630660771896,0.1977536145298124,0.6674632572589317,0.7710598637830087,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
140,4,Tubeless Radial,4,2WD,0,0,4160,1690,1530,Gold,18,5,Maruti,Maruti Swift Dzire,2009,VXi,225000,45000,1,0,0,1,1,1,1,0,0,1,0.03023061297646075,0.003465169076353208,0.006332895208507588,0.02652646672242801,0.7710598637830087,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
141,5,Tubeless,4,FWD,1,0,4585,1890,1785,White,15,7,Mahindra,Mahindra XUV500,2019,W11 Option BSIV,1295000,78565,1,1,1,1,1,1,1,1,0,1,0.015414027960329788,0.0004779543553590632,0.1977536145298124,0.6674632572589317,0.1932130481539013,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
